Ua,Ub,Uc,3U0,Ia,Ib,Ic,3I0
-50.87820816040039,22.49559593200684,-40.914581298828125,-120.47390747070312,-0.2768850028514862,6.201950073242188,0.3849950134754181,6.293198108673096
-53.97749328613281,10.696640968322754,-34.648193359375,-135.2917938232422,-0.452684998512268,6.8988471031188965,0.3193700015544891,6.720676898956299
-53.39903259277344,24.61994361877441,-22.407251358032227,-88.0234146118164,-0.413129985332489,7.328381061553955,0.4724949896335602,7.320028781890869
-59.024452209472656,29.47330093383789,-17.32410430908203,-80.15310668945312,-0.395550012588501,7.937617778778076,0.5687450170516968,8.091254234313965
-60.218528747558594,32.45915985107422,-9.741829872131348,-64.40473175048828,-0.452684998512268,8.595067977905273,0.5731199979782104,8.633315086364746
-67.80223083496094,32.03107833862305,-6.89781379699707,-73.55445098876953,-0.4395000040531158,9.015835762023926,0.6956200003623962,9.25029468536377
-73.14107513427734,35.44501495361328,-1.7509939670562744,-68.08788299560547,-0.3076499998569488,9.445369720458984,0.8968700170516968,9.977450370788574
-80.77253723144531,32.91934585571289,-3.326875925064087,-88.1009521484375,-0.3515999913215637,10.006394386291504,0.927495002746582,10.537138938903809
-87.05602264404297,24.00457763671875,-4.860310077667236,-117.01561737060548,-0.2461200058460235,10.348267555236816,1.0981199741363523,11.14971160888672
-94.40621948242188,23.0146427154541,-6.812918186187744,-134.93511962890625,-0.2856749892234802,10.729589462280272,1.1856199502944946,11.612446784973145
-99.6495361328125,16.250978469848633,-5.104385852813721,-152.6607666015625,-0.1977750062942505,11.132824897766112,1.3168699741363523,12.185357093811035
-100.02633666992188,14.60287094116211,-0.8118320107460022,-148.5123748779297,-0.0703200027346611,11.44840145111084,1.4612449407577517,12.780302047729492
-95.45169830322266,11.8631591796875,8.303875923156738,-129.42202758789062,-0.1142700016498565,11.834104537963867,1.452494978904724,13.14167594909668
-88.94532012939453,15.731931686401367,21.2717399597168,-89.1399917602539,-0.0703200027346611,12.23295783996582,1.5574949979782104,13.648481369018556
-85.88848876953125,13.22766399383545,31.22579574584961,-71.1739730834961,-0.0351600013673305,12.548534393310549,1.6099950075149536,14.093587875366213
-83.73915100097656,14.806208610534668,38.171348571777344,-52.8435173034668,-0.0659250020980835,12.754534721374512,1.596869945526123,14.216983795166016
-80.92643737792969,14.790156364440918,46.69278717041016,-33.03980255126953,-0.0043950001709163,12.793981552124023,1.693120002746582,14.419706344604492
-78.86201477050781,19.616758346557617,55.92522430419922,-4.970321178436279,0.0527400001883506,12.76768398284912,1.7981200218200684,14.578357696533203
-76.43141174316406,17.112489700317383,63.81524658203125,8.250248908996582,0.0791099965572357,12.785216331481934,1.8287450075149536,14.635648727416992
-75.6459732055664,17.04827880859375,66.51069641113281,13.856390953063965,0.1494300067424774,12.732620239257812,1.916244983673096,14.754637718200684
-76.7073745727539,13.821624755859377,68.40493774414062,9.76227855682373,0.184589996933937,12.789599418640137,1.903120040893555,14.825149536132812
-79.72705841064453,9.134148597717283,67.32781982421875,-5.404544830322266,0.2153549939393997,12.737003326416016,1.9074950218200684,14.860405921936035
-80.45411682128906,2.894882917404175,66.45233154296875,-18.943029403686523,0.263700008392334,12.623044967651367,1.9381200075149536,14.798707962036133
-79.13798522949219,-0.1712400019168853,66.66987609863281,-21.61040496826172,0.2461200058460235,12.478405952453612,1.9074950218200684,14.622427940368652
-76.72329711914062,-1.6748709678649902,69.0363540649414,-16.004262924194336,0.312045007944107,12.368830680847168,1.9512449502944944,14.582764625549316
-74.0591812133789,-4.366424083709717,70.95712280273438,-12.538225173950195,0.3911550045013428,12.14529800415039,1.9599950313568115,14.454961776733398
-68.91139221191406,-5.607855796813965,74.56520080566406,0.6125590205192566,0.3472050130367279,11.864786148071287,1.9424949884414675,14.190542221069336
-61.97514343261719,-4.377126216888428,80.75730895996094,25.30904960632324,0.4658699929714203,11.505379676818848,1.9556200504302976,13.877644538879396
-55.527137756347656,-0.7277439832687378,87.04491424560547,53.55686950683594,0.5317950248718262,11.110910415649414,1.9599950313568115,13.591190338134766
-48.89869689941406,-0.7009890079498291,91.33216094970705,72.1587142944336,0.5537700057029724,10.782184600830078,1.9074950218200684,13.234223365783691
-42.55683135986328,-1.3003009557724,94.87126922607422,88.26377868652344,0.6021149754524231,10.34388542175293,1.903120040893555,12.886070251464844
-37.493953704833984,-1.2735459804534912,96.935302734375,100.61589813232422,0.5933250188827515,9.909968376159668,1.8724950551986692,12.396892547607422
-33.396949768066406,-2.985866069793701,97.4446792602539,105.44664001464844,0.6284850239753723,9.506731986999512,1.767495036125183,11.951786041259766
-30.425029754638672,-7.020520210266113,95.4124755859375,100.04985809326172,0.6812250018119812,9.024601936340332,1.7543699741363523,11.475830078125
-26.42355155944824,-11.467201232910156,92.31377410888672,94.0405044555664,0.7075949907302856,8.555621147155762,1.7018699645996094,10.91614055633545
-22.49637031555176,-15.77475643157959,88.59957122802734,86.69746398925781,0.7075949907302856,7.990213871002197,1.6318700313568115,10.30356788635254
-17.5873966217041,-19.129833221435547,84.89598846435547,82.99105834960938,0.7647299766540527,7.345912933349609,1.5881199836730957,9.677774429321287
-12.641271591186523,-21.39330673217773,82.24298858642578,83.17715454101562,0.7647299766540527,6.736676216125488,1.465620040893555,8.972654342651367
-6.538221836090088,-21.446815490722656,80.61404418945312,90.91564178466795,0.80867999792099,6.02662992477417,1.4174950122833252,8.293975830078125
0.0796070024371147,-20.50503921508789,80.04630279541016,102.95760345458984,0.8218650221824646,5.395477771759033,1.3518699407577517,7.575634956359863
7.509407043457031,-19.536508560180664,81.66463470458984,120.16373443603516,0.8042849898338318,4.768709182739258,1.233744978904724,6.848480224609375
14.588945388793944,-18.00077247619629,82.964599609375,137.19151306152344,0.8306549787521362,4.133173942565918,1.1331199407577517,6.125731945037842
21.31291389465332,-16.652320861816406,82.50298309326172,150.2725067138672,0.8438400030136108,3.484489917755127,1.0324950218200684,5.380949020385742
26.78443145751953,-17.128559112548828,80.84220123291016,156.1267852783203,0.8394449949264526,2.831423044204712,0.9231200218200684,4.600910186767578
31.719940185546875,-17.824188232421875,78.4651107788086,159.26715087890625,0.848235011100769,2.138909101486206,0.8006200194358826,3.8473129272460938
35.38707733154297,-18.43955421447754,74.58112335205078,157.88694763183594,0.8438400030136108,1.4770760536193848,0.6781200170516968,3.045238971710205
38.709259033203125,-20.89031219482422,67.4604721069336,147.23294067382812,0.8526300191879272,0.8020939826965332,0.5818700194358826,2.2607929706573486
40.85328674316406,-24.047401428222656,59.77207565307617,132.00408935546875,0.8526300191879272,0.1271120011806488,0.489995002746582,1.50278902053833
44.02687454223633,-26.476755142211918,52.44448852539063,120.70651245117188,0.826259970664978,-0.5303379893302917,0.3456200063228607,0.6698660254478455
47.85852813720703,-27.55765724182129,45.92341613769531,114.0225601196289,0.8526300191879272,-1.1702560186386108,0.2537449896335602,-0.0616960003972053
52.87364196777344,-27.91617584228516,39.87457656860352,111.82042694091795,0.8218650221824646,-1.7970249652862549,0.1312450021505355,-0.7668160200119019
57.61809921264648,-27.52555274963379,35.21590805053711,112.57256317138672,0.7954949736595154,-2.388730049133301,0.0174950007349252,-1.5027849674224854
63.3125114440918,-26.3964900970459,31.88904571533203,118.71372985839844,0.8174700140953064,-2.989201068878174,-0.0656299963593483,-2.2255330085754395
68.56644439697266,-24.336355209350582,29.21482276916504,126.85543060302734,0.7735199928283691,-3.545841932296753,-0.1881300061941146,-2.9042110443115234
73.90528106689453,-22.21735954284668,26.370805740356445,134.6559600830078,0.7471500039100647,-4.071802139282227,-0.2756299972534179,-3.635772943496704
77.68917846679688,-20.61741065979004,23.097003936767575,138.56398010253906,0.716385006904602,-4.602145195007324,-0.4025050103664398,-4.252752780914307
81.27140045166016,-19.798707962036133,18.443641662597656,137.9281463623047,0.6944100260734558,-5.123722076416016,-0.5118799805641174,-4.878547191619873
83.47380828857422,-19.820112228393555,13.153559684753418,132.36077880859375,0.6900150179862976,-5.614617824554443,-0.603754997253418,-5.539597034454346
84.54582214355469,-19.825462341308597,6.393715858459473,122.69928741455078,0.6284850239753723,-6.074832916259766,-0.7350050210952759,-6.094879150390625
84.91731262207031,-20.72443008422852,-0.2812319993972778,110.14556121826172,0.6196950078010559,-6.495601177215576,-0.8137549757957458,-6.689824104309082
85.59660339355469,-21.95516014099121,-7.847588062286377,95.90921783447266,0.5845350027084351,-6.872539043426514,-0.8925049901008606,-7.218664169311523
86.52001953125,-22.20665740966797,-15.233539581298828,84.40228271484375,0.5230050086975098,-7.236328125,-0.9800050258636476,-7.676991939544678
87.11971282958984,-21.84279060363769,-21.919099807739254,74.56245422363281,0.4922400116920471,-7.569436073303223,-1.0675050020217896,-8.122098922729492
87.18870544433594,-20.970577239990234,-27.35244369506836,66.84722900390625,0.4263150095939636,-7.854331016540527,-1.1550049781799316,-8.558391571044922
87.56019592285156,-19.135183334350582,-32.133148193359375,62.50498580932617,0.3999449908733368,-8.069098472595215,-1.246880054473877,-8.910951614379883
88.44115447998047,-16.267047882080078,-36.28244018554688,61.68306350708008,0.3559949994087219,-8.279481887817383,-1.3081300258636477,-9.184185981750488
88.6852798461914,-13.559441566467283,-39.4342041015625,61.341888427734375,0.312045007944107,-8.446036338806152,-1.3518799543380735,-9.46623420715332
88.0059814453125,-10.910696983337402,-42.45331954956055,59.48092651367188,0.2593050003051758,-8.608206748962402,-1.4262549877166748,-9.71302604675293
86.92866516113281,-8.50274658203125,-46.247108459472656,55.3170280456543,0.2109600007534027,-8.704632759094238,-1.4918800592422483,-9.893712997436523
85.2887954711914,-6.522877216339111,-50.69353866577149,48.005008697509766,0.1889850050210952,-8.730931282043457,-1.5181299448013306,-10.030329704284668
82.83165740966797,-5.746982097625732,-55.0444564819336,37.56812286376953,0.1406400054693222,-8.726548194885254,-1.553130030632019,-10.10965633392334
79.74298095703125,-5.227934837341309,-59.77740859985352,24.998889923095703,0.1142700016498565,-8.704632759094238,-1.588129997253418,-10.166947364807127
76.75514221191406,-4.585814952850342,-65.62992858886719,10.909871101379396,0.0659250020980835,-8.616972923278809,-1.6187549829483032,-10.13609790802002
74.07511138916016,-4.815907955169678,-71.50897979736328,-4.357755184173584,0.0087900003418326,-8.489866256713867,-1.6187549829483032,-10.087620735168455
70.8113021850586,-4.703536987304688,-76.12519836425781,-17.63260269165039,-0.0395549982786178,-8.345227241516113,-1.6275049448013306,-9.964224815368652
67.8234634399414,-3.3764889240264893,-79.59001159667969,-26.433393478393555,-0.0351600013673305,-8.134842872619629,-1.6668800115585327,-9.854049682617188
64.80908966064453,-1.4073209762573242,-82.18464660644531,-32.76065826416016,-0.1230600029230117,-7.889395236968994,-1.6187549829483032,-9.607257843017578
61.93269348144531,0.7651849985122681,-84.79519653320312,-38.41332244873047,-0.131850004196167,-7.652712821960449,-1.6187549829483032,-9.364872932434082
