Ua,Ub,Uc,3U0,Ia,Ib,Ic,3I0
-35.28595352172852,36.50983428955078,-42.54447555541992,-74.20439147949219,-0.224774420261383,1.3719885349273682,-0.2092131078243255,0.9086073637008668
-48.98177719116211,33.83954620361328,-41.182838439941406,-101.3123016357422,-0.2256389409303665,1.489562749862671,-0.2256389409303665,0.9916009902954102
-52.128902435302734,33.99849319458008,-41.37887191772461,-106.61872863769533,-0.2515744566917419,1.5846596956253052,-0.2403357326984405,1.0521172285079956
-61.28947448730469,44.3935432434082,-33.09250259399414,-89.61792755126953,-0.255897045135498,1.7247114181518557,-0.2818325459957123,1.1567237377166748
-58.83111190795898,47.387020111083984,-19.243030548095703,-56.11429977416992,-0.2489808946847915,1.8258599042892456,-0.2939357757568359,1.2621948719024658
-57.29463577270508,40.09141159057617,-8.33935260772705,-46.92531204223633,-0.2783744633197784,1.9667761325836184,-0.3094970881938934,1.339136838912964
-58.0893669128418,39.127140045166016,-10.124842643737791,-52.73748397827149,-0.3216003179550171,2.106827974319458,-0.348400354385376,1.4091627597808838
-62.24314880371094,31.29641342163086,-0.9854635000228882,-57.37477111816406,-0.3596390783786773,2.2399635314941406,-0.4097810685634613,1.436827301979065
-70.1215591430664,33.36800765991211,-0.0158945731818676,-65.8323745727539,-0.365690678358078,2.3393828868865967,-0.4210197925567627,1.5241434574127195
-73.1627197265625,35.52967071533203,4.789564609527588,-59.31216049194336,-0.3535874485969543,2.4085443019866943,-0.439174622297287,1.5812015533447266
-81.5391616821289,38.78275680541992,8.535386085510254,-61.86422729492188,-0.3855745792388916,2.5105574131011963,-0.4711617529392242,1.6157822608947754
-76.95622253417969,28.912227630615234,14.315711975097656,-61.10171890258789,-0.4123746156692505,2.5978736877441406,-0.468568205833435,1.6762984991073608
-78.06354522705078,28.324129104614254,20.668243408203125,-52.542964935302734,-0.420155256986618,2.6713576316833496,-0.4901811480522156,1.7316275835037231
-80.00798034667969,31.59311294555664,24.000804901123047,-44.06201934814453,-0.4331230223178863,2.758673667907715,-0.5135231018066406,1.7713953256607056
-79.07550048828125,31.26992416381836,31.285818099975582,-30.35245132446289,-0.4538714289665222,2.8269705772399902,-0.5316779613494873,1.8007888793945312
-79.54174041748047,26.247238159179688,35.59854507446289,-32.49991989135742,-0.4677037000656128,2.8892157077789307,-0.5576134920120239,1.8284534215927124
-82.46633911132812,21.54774284362793,39.0423698425293,-39.89935302734375,-0.4677037000656128,2.931577205657959,-0.5524263381958008,1.87427282333374
-83.04914093017578,23.100112915039062,42.14181137084961,-32.577728271484375,-0.5005553364753723,2.9843127727508545,-0.5688521862030029,1.878595471382141
-81.53385925292969,20.14902114868164,47.64663314819336,-25.42727851867676,-0.5057424306869507,3.02148699760437,-0.5835489630699158,1.8915631771087649
-83.00145721435547,20.074846267700195,50.8679313659668,-22.346126556396484,-0.5100650191307068,3.0543384552001958,-0.5766328573226929,1.9296019077301023
-80.70204162597656,15.179317474365234,54.16340637207031,-21.031190872192383,-0.5117940902709961,3.07162880897522,-0.592194139957428,1.9339245557785036
-81.1100082397461,13.049444198608398,58.380767822265625,-17.950040817260742,-0.5092005133628845,3.080274105072021,-0.5887360572814941,1.9373825788497925
-75.06477355957031,8.408228874206543,65.12006378173828,-3.828097105026245,-0.5256263613700867,3.080274105072021,-0.592194139957428,1.9226858615875244
-74.93231201171875,9.83344268798828,66.64594268798828,2.0229780673980717,-0.5178456902503967,3.06384825706482,-0.5852780342102051,1.9226858615875244
-74.96940612792969,10.050668716430664,70.73614501953125,9.585803985595703,-0.5273553729057312,3.0577967166900635,-0.5852780342102051,1.9019373655319212
-71.54676818847656,5.271699905395508,72.22493743896484,9.92037296295166,-0.5360005497932434,3.0491514205932617,-0.5878715515136719,1.8837825059890747
-69.95201873779297,0.5245209336280823,74.19056701660156,7.71843957901001,-0.5247617959976196,3.0007386207580566,-0.5783618688583374,1.867356777191162
-66.11082458496094,-3.390842199325561,75.60518646240234,10.169355392456056,-0.5135231018066406,2.960106134414673,-0.5792263746261597,1.8388276100158687
-64.16109466552734,-2.585517168045044,79.49935913085938,21.95709228515625,-0.5100650191307068,2.9047770500183105,-0.5593425035476685,1.799924373626709
-58.84170913696289,-4.397498607635498,82.56700897216797,33.65924453735352,-0.4962327480316162,2.8373448848724365,-0.549832820892334,1.758427619934082
-56.96084976196289,-6.241269111633301,83.8332748413086,35.900081634521484,-0.4970972836017608,2.782015800476074,-0.5368650555610657,1.7169307470321655
-51.79511642456055,-9.139379501342772,83.73261260986328,39.81376647949219,-0.4841295182704925,2.7068028450012207,-0.5394586324691772,1.657279133796692
-47.48768615722656,-12.228224754333496,85.7777099609375,45.52478790283203,-0.4694327414035797,2.628131628036499,-0.5238972902297974,1.6002209186553955
-43.59881210327149,-13.250775337219238,84.46376037597656,48.27136993408203,-0.4469552934169769,2.5408153533935547,-0.5031489133834839,1.5457563400268557
-40.49937057495117,-15.539594650268556,84.70217895507812,50.2165412902832,-0.439174622297287,2.4370734691619877,-0.4849940240383148,1.478324055671692
-36.44625473022461,-18.278759002685547,83.3723373413086,50.278785705566406,-0.427935928106308,2.3393828868865967,-0.470297247171402,1.4057046175003052
-30.586456298828125,-21.542444229125977,84.2094497680664,56.153202056884766,-0.3916262090206146,2.214892625808716,-0.4478197991847992,1.339136838912964
-25.63794708251953,-21.706687927246094,83.98162841796875,64.28401947021484,-0.3760648965835571,2.105098962783813,-0.426206886768341,1.2673819065093994
-20.51459503173828,-22.660362243652344,83.73790740966797,71.47337341308594,-0.3596390783786773,1.9875246286392207,-0.4141036570072174,1.1774721145629885
-15.036266326904297,-24.34518814086914,82.78953552246094,76.37520599365234,-0.3371616303920746,1.8613051176071167,-0.3924907147884369,1.0927494764328003
-10.193719863891602,-26.453866958618164,80.0397720336914,76.46857452392578,-0.3216003179550171,1.7385436296463013,-0.3708778023719787,1.0097558498382568
-5.631977081298828,-28.2817440032959,76.50587463378906,74.95133972167969,-0.2999874055385589,1.602814555168152,-0.3458068072795868,0.9276267290115356
0.0476837195456028,-29.844709396362305,72.60640716552734,75.410400390625,-0.2757809162139892,1.458440184593201,-0.3216003179550171,0.8333944082260132
4.720688343048096,-31.15336227416992,70.19573211669922,77.02877807617188,-0.2463873475790023,1.3140658140182495,-0.2930712699890136,0.743484616279602
9.489060401916504,-31.688480377197266,67.1492691040039,79.26961517333984,-0.2256389409303665,1.1714205741882324,-0.2645421922206878,0.6570329070091248
15.17401885986328,-33.04481887817383,64.57434844970703,82.22628021240234,-0.2005679458379745,1.026181697845459,-0.235148623585701,0.5532909035682678
22.2047176361084,-34.41175079345703,61.39543914794922,86.91802978515625,-0.1806840598583221,0.879213809967041,-0.2074840813875198,0.4659746587276459
28.610231399536133,-35.164093017578125,57.44298553466797,89.78132629394531,-0.1590711325407028,0.7426201105117798,-0.1780904978513717,0.3726068139076233
33.04481887817383,-34.003787994384766,53.25211715698242,92.21668243408205,-0.1374582052230835,0.5965167284011841,-0.1495614349842071,0.2731873691082001
38.041011810302734,-34.83030700683594,49.06124877929688,92.3178253173828,-0.1210323795676231,0.4478197991847992,-0.1314065903425216,0.1737679243087768
42.09942626953125,-36.43566131591797,43.92200469970703,87.54048919677734,-0.0950968712568283,0.3069035410881042,-0.0950968712568283,0.0855871811509132
46.04127883911133,-37.24098587036133,38.83573913574219,84.03917694091797,-0.0743484646081924,0.1582066118717193,-0.0674323290586471,-0.0060516190715134
50.15797424316406,-37.38933563232422,33.44218063354492,81.65828704833984,-0.0527355372905731,0.0164258237928152,-0.041496817022562,-0.0942323505878448
53.83491897583008,-36.56281661987305,28.800966262817383,81.3159408569336,-0.0302580948919057,-0.1149807646870613,-0.0069161360152065,-0.1772259920835495
58.1529426574707,-36.4091682434082,23.804771423339844,80.38225555419922,-0.0034580680076032,-0.2593550980091095,0.0216129254549741,-0.2636776864528656
61.119930267333984,-35.91643524169922,18.951629638671875,77.90021514892578,0.0103742042556405,-0.3864390850067138,0.0492774695158004,-0.3388906717300415
65.25782012939453,-35.80517578125,13.918347358703612,76.55416107177734,0.0285290610045194,-0.5100650191307068,0.0717549100518226,-0.4192907512187958
68.33077239990234,-35.11111068725586,8.94334602355957,74.31332397460938,0.0561936050653457,-0.6285038590431213,0.0968259051442146,-0.4884521067142486
70.66727447509766,-33.81835174560547,2.972285032272339,70.21289825439453,0.0812646001577377,-0.7460781931877136,0.1218969002366066,-0.5567489266395569
72.98787689208984,-32.79580307006836,-2.7126739025115967,66.10469818115234,0.0933678373694419,-0.855871856212616,0.1452388614416122,-0.6224522590637207
75.53101348876953,-32.33485794067383,-8.1486177444458,61.801979064941406,0.1106581762433052,-0.963936448097229,0.1746324300765991,-0.6855619549751282
78.25428009033203,-31.80504035949707,-13.166004180908203,58.65858459472656,0.1365936845541,-1.0573042631149292,0.1997034251689911,-0.7443491220474243
80.12454223632812,-29.738746643066406,-18.18339157104492,56.6589469909668,0.1547485440969467,-1.1558592319488523,0.2144002169370651,-0.7867104411125183
82.09546661376953,-28.2022705078125,-22.236507415771484,55.65523910522461,0.1685808151960373,-1.2405818700790403,0.2412002384662628,-0.8429040908813477
