Ua,Ub,Uc,3U0,Ia,Ib,Ic,3I0
65.88461303710938,13.457069396972656,-65.51923370361328,26.161836624145508,-0.1099391728639602,0.0091608436778187,-4.975805759429932,-4.968709468841553
49.23567581176758,33.3460578918457,-69.58687591552734,24.33550453186035,-0.164908766746521,-0.1282518059015274,-7.921043395996094,-8.110688209533691
31.404998779296875,55.28534698486328,-66.96527099609375,34.466190338134766,-0.2107167541980743,-0.2473427802324295,-11.12238883972168,-11.535809516906738
8.293094635009766,69.36687469482422,-62.824806213378906,24.195016860961918,-0.2565247416496277,-0.4305596649646759,-13.99445343017578,-14.66865348815918
-13.114175796508787,80.24285125732422,-55.79225540161133,19.387231826782227,-0.329817533493042,-0.6320981979370117,-16.034168243408203,-16.952068328857422
-34.249542236328125,84.6869125366211,-44.255130767822266,10.302393913269045,-0.3847871124744415,-0.7511891722679138,-17.12262535095215,-18.239913940429688
-53.74301910400391,84.01041412353516,-30.2940616607666,-1.1238975524902344,-0.3573023080825805,-0.8611193299293518,-16.957984924316406,-18.17597770690918
-69.51349639892578,77.45360565185547,-15.11582088470459,-10.755075454711914,-0.3481407165527344,-0.8244759440422058,-15.531099319458008,-16.723726272583008
-81.23677825927734,65.65135192871094,0.9987053275108336,-24.788185119628903,-0.2748479545116424,-0.7420283555984497,-12.86940860748291,-13.928827285766602
-84.89703369140625,50.40416717529297,15.271868705749512,-33.52960968017578,-0.1923935562372207,-0.5588114857673645,-9.174141883850098,-9.992220878601074
-84.1545181274414,30.40069580078125,31.719297409057617,-38.44666290283203,-0.0458079911768436,-0.3847554326057434,-4.692257881164551,-5.233585834503174
-77.921630859375,8.82567310333252,45.97165298461914,-39.383243560791016,0.0091615980491042,-0.2106994092464447,0.1006137132644653,-0.2100741267204284
-65.6859130859375,-12.48915958404541,64.11479949951172,-25.272085189819336,0.1282623708248138,-0.0641259029507637,3.759294271469116,3.6991312503814697
-50.26054763793945,-34.20988845825195,67.32938385009766,-31.65644836425781,0.1557471603155136,0.1099301278591156,6.960639953613281,7.142519950866699
-29.25067710876465,-52.94363021850586,68.0159912109375,-26.98915100097656,0.2656863331794739,0.2473427802324295,9.97905158996582,10.394102096557615
-8.470878601074219,-69.64788055419922,64.07318878173828,-24.678916931152344,0.3114943206310272,0.4030771255493164,12.777941703796388,13.435609817504885
12.88410186767578,-80.64875030517578,55.68822479248047,-20.57356834411621,0.3664639294147491,0.5771331787109375,14.927416801452637,15.828628540039062
33.747562408447266,-85.0095443725586,45.20182037353516,-9.537519454956056,0.4122719168663025,0.6962240934371948,16.116487503051758,17.20781135559082
53.54431915283203,-83.22984313964844,30.42930221557617,1.6077978610992432,0.3939487040042877,0.7695108652114868,16.034168243408203,17.226078033447266
68.66641235351562,-78.04683685302734,15.968881607055664,13.37750244140625,0.4305950999259949,0.7603500485420227,14.671309471130373,15.828628540039062
81.27860260009766,-65.69297790527344,-0.6033844947814941,24.0233097076416,0.329817533493042,0.7420283555984497,12.00047206878662,13.04286289215088
84.59375,-50.16479110717773,-15.656786918640137,32.608638763427734,0.2565247416496277,0.5496506094932556,8.241178512573242,9.097123146057127
83.48521423339844,-30.005207061767575,-31.63607215881348,39.27397537231445,0.1099391728639602,0.3664337396621704,3.8233213424682617,4.393289089202881
77.38827514648438,-9.189940452575684,-47.03277969360352,38.056419372558594,0.0183231960982084,0.1923777163028717,-0.7591762542724609,-0.4840838313102722
65.95781707763672,12.853426933288574,-64.28125,25.97452163696289,-0.0732927843928337,0.0,-4.161749362945557,-4.164947986602783
50.28146362304688,34.31396484375,-67.62067413330078,29.11206817626953,-0.1282623708248138,-0.1374126523733139,-7.344801425933838,-7.562668323516846
29.595787048339844,53.08933639526367,-67.7247085571289,27.473051071166992,-0.2290399521589279,-0.2565036118030548,-10.381505966186523,-10.805116653442385
8.763699531555176,68.92975616455078,-63.74028778076172,25.05354881286621,-0.2748479545116424,-0.3939162790775299,-13.125516891479492,-13.782689094543455
-13.312874794006348,79.84735870361328,-55.10564804077149,19.449670791625977,-0.3389791250228882,-0.5954548120498657,-15.17437744140625,-16.075237274169922
-33.01551055908203,84.7285385131836,-45.04577255249024,10.271174430847168,-0.3939487040042877,-0.6870632767677307,-16.299421310424805,-17.335681915283203
-54.01492691040039,83.8855209350586,-30.533334732055664,-0.2029259502887725,-0.3756255209445953,-0.7786717414855957,-16.189661026000977,-17.381349563598633
-68.40496063232422,78.24458312988281,-15.53194808959961,-11.863363265991213,-0.3847871124744415,-0.7420283555984497,-14.86338996887207,-16.0387020111084
-80.17007446289062,67.1084213256836,0.197660431265831,-26.59890937805176,-0.2473631501197815,-0.6779024600982666,-12.24743366241455,-13.243803024291992
-84.82382202148438,50.17519760131836,15.136627197265623,-32.12473678588867,-0.2015551626682281,-0.5679723024368286,-8.66192626953125,-9.508137702941896
-84.2381820678711,29.734607696533203,31.677684783935547,-38.19690704345703,-0.100777581334114,-0.3755945861339569,-4.2898030281066895,-4.8956403732299805
-77.5974349975586,8.877711296081543,47.5633430480957,-36.65154647827149,0.02748479321599,-0.1465734988451004,0.1737873256206512,-0.063935600221157
-63.73029327392578,-10.449263572692873,84.01608276367188,16.390172958374023,0.164908766746521,0.0549650639295578,0.1646406203508377,0.3196780085563659
-49.84223175048828,-33.40850067138672,82.60124969482422,-0.1404871940612793,0.1374239772558212,-0.0091608436778187,0.1829340308904647,0.2374750971794128
-31.425914764404297,-53.9427604675293,82.07069396972656,-6.275094509124756,0.2015551626682281,-0.0458042174577713,0.1829340308904647,0.2466087490320205
-7.540128231048584,-67.73287963867188,79.89642333984375,8.35118293762207,0.164908766746521,0.0183216873556375,0.1463472247123718,0.2557424008846283
12.183424949645996,-79.45187377929688,65.37358856201172,-4.261445045471191,0.1557471603155136,0.1007692813873291,0.1463472247123718,0.3196780085563659
33.33970642089844,-84.88465881347656,54.2942008972168,5.354123115539551,0.1282623708248138,0.1282518059015274,0.1554939299821853,0.3196780085563659
52.90639114379883,-84.49957275390625,30.56454467773437,-1.3112138509750366,0.0824543833732605,0.1923777163028717,0.1737873256206512,0.3379453122615814
68.65595245361328,-78.3382568359375,10.569631576538086,-0.0312193762511014,0.0916159823536872,0.1648951917886734,0.1646406203508377,0.3288116753101349
80.41059875488281,-67.03556823730469,-13.888245582580566,1.1551169157028198,0.0366463921964168,0.2290210872888565,0.1554939299821853,0.3470789790153503
84.0290298461914,-51.569820404052734,-32.291473388671875,0.9990200400352478,0.0183231960982084,0.1923777163028717,0.1372005194425583,0.2740097343921661
83.84078216552734,-30.0572452545166,-52.27598190307617,2.4975500106811523,-0.0366463921964168,0.1832168698310852,0.1554939299821853,0.2557424008846283
78.23536682128906,-8.742411613464355,-69.99259948730469,-2.029259443283081,-0.0732927843928337,0.2106994092464447,0.1463472247123718,0.2374750971794128
67.38008880615234,14.09193515777588,-80.9367446899414,0.2809743881225586,-0.0916159823536872,0.1923777163028717,0.1554939299821853,0.1735394895076751
50.6893196105957,34.05377578735352,-84.83793640136719,0.8429231643676758,-0.0916159823536872,0.1923777163028717,0.1646406203508377,0.2009404599666595
29.533039093017575,52.985260009765625,-82.73649597167969,-0.7336553335189819,-0.1099391728639602,0.1465734988451004,0.1463472247123718,0.1187375485897064
8.95194149017334,69.65828704833984,-77.96143341064453,0.9053618907928468,-0.0916159823536872,0.1099301278591156,0.1372005194425583,0.0730692595243454
-13.783479690551758,80.41978454589844,-66.98607635498047,-0.515119731426239,-0.0824543833732605,0.0641259029507637,0.1463472247123718,0.0730692595243454
-32.93185043334961,85.32177734375,-51.93267822265625,1.498530030250549,-0.0549695864319801,0.0274825319647789,0.1280538141727447,0.063935600221157
-53.45019912719727,83.90634155273438,-29.950756072998047,0.2809743881225586,0.0091615980491042,0.0091608436778187,0.1189071163535118,0.0913365706801414
-69.63899230957031,78.50477600097656,-9.97665023803711,-1.2643847465515137,0.02748479321599,-0.0091608436778187,0.1372005194425583,0.1004702299833297
-79.85633850097656,66.87944793701172,12.452607154846191,0.6243875026702881,0.1282623708248138,-0.0824475958943367,0.1463472247123718,0.1004702299833297
-84.46826171875,50.9245491027832,33.435821533203125,-1.0614588260650637,0.119100771844387,-0.0824475958943367,0.1646406203508377,0.1187375485897064
-83.16102600097656,30.213359832763672,53.555572509765625,0.4839003384113312,0.164908766746521,-0.1190909668803215,0.1646406203508377,0.1096038892865181
-78.873291015625,8.732004165649414,69.2747802734375,-1.7326754331588743,0.1740703582763672,-0.1190909668803215,0.1372005194425583,0.1461385190486908
-66.8676528930664,-13.342585563659668,79.5843276977539,0.6868262887001038,0.2198783457279205,-0.0732867494225502,0.1280538141727447,0.2100741267204284
-50.82527160644531,-34.01214599609375,84.6714859008789,0.4370712637901306,0.1832319647073745,-0.0366433747112751,0.1280538141727447,0.2192077785730362
-29.65853500366211,-53.92194747924805,84.33858489990234,0.5307294130325317,0.2015551626682281,-0.0183216873556375,0.1554939299821853,0.2466087490320205
-8.753241539001465,-69.7103271484375,78.21111297607422,-0.6399971842765808,0.1740703582763672,0.0183216873556375,0.1280538141727447,0.2557424008846283
13.082801818847656,-80.22203826904297,66.7155990600586,-0.671216607093811,0.1282623708248138,0.0549650639295578,0.1280538141727447,0.2922770380973816
33.86259841918945,-84.65568542480469,50.56985855102539,0.4058519005775451,0.1282623708248138,0.0732867494225502,0.1280538141727447,0.2740097343921661
54.19271087646485,-83.61492156982422,30.335674285888672,-0.2653647065162658,0.1099391728639602,0.1282518059015274,0.1280538141727447,0.2831433713436126
69.3357162475586,-78.5464096069336,9.373265266418455,0.9053618907928468,0.0641311854124069,0.1740560233592987,0.1554939299821853,0.2831433713436126
80.51518249511719,-67.00434112548828,-12.358978271484377,1.045849084854126,-0.0091615980491042,0.2106994092464447,0.1280538141727447,0.2831433713436126
84.28001403808594,-50.81006622314453,-32.374698638916016,1.498530030250549,-0.0458079911768436,0.1740560233592987,0.1372005194425583,0.2466087490320205
