Ua,Ub,Uc,3U0,Ia,Ib,Ic,3I0
15.185877799987791,-85.53829193115234,51.99797439575195,-31.3144474029541,-16.97273063659668,0.744198203086853,1.209378004074097,14.872588157653809
33.15635299682617,-86.347412109375,33.10185623168945,-34.484745025634766,-13.877484321594238,0.7069882750511169,1.0698343515396118,11.952017784118652
44.18086242675781,-81.92838287353516,11.555106163024902,-44.990234375,-10.010750770568848,0.5674511194229126,0.8372616767883301,8.417569160461426
48.61137390136719,-71.39947509765625,-10.447223663330078,-57.17412185668945,-5.59561014175415,0.4093089997768402,0.5395686626434326,4.464566707611084
56.892696380615234,-56.09884643554688,-31.63158416748047,-53.02476119995117,-1.0038635730743408,0.1674445867538452,0.2046639621257782,0.4371555149555206
58.37298202514648,-37.32315826416016,-52.008331298828125,-53.22679138183594,3.383392095565796,0.0,-0.0651203542947769,-3.5251476764678955
52.07917785644531,-15.77780055999756,-68.0467300415039,-54.53220748901367,7.352371215820312,-0.1953520327806472,-0.3162988722324371,-6.9572834968566895
47.59690856933594,6.960489273071289,-79.7778549194336,-43.0787353515625,10.670698165893556,-0.3814015686511993,-0.5116599202156067,-9.915059089660645
37.628265380859375,28.350248336791992,-84.69602966308594,-31.74958610534668,13.133882522583008,-0.48372882604599,-0.7163239121437073,-12.035728454589844
22.16289329528809,49.31470489501953,-84.92381286621094,-22.689376831054688,14.546727180480955,-0.6325684785842896,-0.8279587626457214,-13.189074516296388
10.103215217590332,65.96385955810547,-78.93917846679688,-4.475712776184082,14.83487319946289,-0.6697783470153809,-0.9302907586097716,-13.291387557983398
-4.358047008514404,78.1836166381836,-68.05709075927734,10.474411010742188,13.877484321594238,-0.6790808439254761,-0.9395936727523804,-12.32406520843506
-20.061508178710938,84.26237487792969,-52.61921691894531,20.296113967895508,11.860462188720703,-0.5860560536384583,-0.8744733333587646,-10.463829040527344
-31.90380096435547,85.8702392578125,-33.68168258666992,35.30839920043945,8.848871231079102,-0.4465189278125763,-0.7070209980010986,-7.710679054260254
-42.59706115722656,81.06739807128906,-12.611217498779297,44.81929016113281,5.0936784744262695,-0.2976792752742767,-0.4558424651622772,-4.352952480316162
-52.70027542114258,71.1505126953125,10.136602401733398,49.652435302734375,0.8551430702209473,-0.1302346885204315,-0.2046639621257782,-0.5580708384513855
-56.737422943115234,55.66316604614258,30.97928047180176,51.84366989135742,-3.4577524662017822,0.0465123876929283,0.1209378018975257,3.255413293838501
-57.3481674194336,36.5347900390625,50.869384765625,52.13894271850586,-7.603337287902832,0.241864413022995,0.3721162974834442,6.947982311248779
-55.07080459594727,15.487347602844238,67.06310272216797,47.64768981933594,-11.423596382141112,0.4000065326690674,0.6698093414306641,10.28710651397705
-47.8557014465332,-6.846383094787598,78.70103454589844,41.54020690917969,-14.639677047729492,0.5581486225128174,0.9023820161819458,13.086761474609377
-36.98646545410156,-28.46435546875,84.47859191894531,32.9306755065918,-16.991321563720703,0.6790808439254761,1.0791373252868652,15.114418983459473
-25.1441707611084,-49.05537033081055,84.83062744140625,18.477855682373047,-18.32051086425781,0.7535006403923035,1.1907721757888794,16.2398624420166
-10.61044692993164,-65.82901000976562,79.19802856445312,4.973013877868652,-18.459936141967773,0.7535006403923035,1.227983832359314,16.314271926879883
4.534024715423584,-78.52593994140625,68.0467300415039,-10.03927230834961,-17.44677734375,0.744198203086853,1.2000750303268433,15.337647438049316
18.38453865051269,-85.32044982910156,52.5985107421875,-24.64750099182129,-15.327509880065918,0.6604759097099304,1.1070460081100464,13.34719467163086
31.665712356567383,-86.56524658203125,33.42283248901367,-36.8003044128418,-12.232263565063477,0.5767536163330078,0.9675024151802064,10.510334968566896
42.99042510986328,-81.76240539550781,12.424844741821287,-45.301048278808594,-8.384119987487793,0.4465189278125763,0.6884151697158813,7.050295352935791
50.84732818603516,-71.36835479736328,-9.898459434509276,-52.4342155456543,-4.024749279022217,0.260469377040863,0.4000250399112701,3.1624014377593994
55.65049743652344,-56.30631256103516,-31.13459014892578,-54.74977493286133,0.5112268328666687,0.0651173442602157,0.0558174438774585,-0.8092027306556702
56.97550964355469,-36.87710952758789,-50.99363327026367,-53.14908599853516,4.796236991882324,-0.1209322065114975,-0.251178503036499,-4.585482120513916
53.55946350097656,-15.8815336227417,-67.34265899658203,-50.833526611328125,8.70944595336914,-0.3162842392921448,-0.5395686626434326,-8.0269193649292
46.85158920288086,6.597423553466797,-79.02201080322266,-43.65373992919922,11.990592956542969,-0.4651238620281219,-0.7721413373947144,-10.938188552856444
36.86224365234375,28.14278221130371,-84.91345977783203,-33.9252815246582,14.453776359558104,-0.5860560536384583,-0.9581995010375975,-13.040255546569824
24.109004974365234,48.55745315551758,-85.02735137939453,-20.840036392211918,15.875916481018066,-0.6604759097099304,-1.060531497001648,-14.258710861206056
9.999698638916016,65.5489273071289,-79.5707778930664,-6.387214660644531,16.13617706298828,-0.6790808439254761,-1.1349546909332275,-14.416831016540527
-4.565079689025879,77.66495513916016,-68.47125244140625,8.454123497009277,15.21596908569336,-0.64187091588974,-1.144257664680481,-13.496013641357422
-18.87106704711914,84.67730712890625,-53.09550476074219,22.28531837463379,13.198946952819824,-0.5860560536384583,-1.0512285232543943,-11.635777473449709
-32.33856964111328,85.81837463378906,-33.89912033081055,34.17393112182617,10.15947151184082,-0.4744263589382171,-0.8465645909309387,-8.891928672790527
-43.52870941162109,81.66905212402344,-12.580155372619627,44.524017333984375,6.385687828063965,-0.3534941375255584,-0.586083173751831,-5.478395462036133
-51.861793518066406,71.2646255493164,9.71208667755127,50.5693359375,2.128562688827514,-0.1860495507717132,-0.2883901298046112,-1.6742125749588013
-56.25089263916016,52.99722671508789,27.94554710388184,42.70575714111328,-2.4260036945343018,0.1953520327806472,0.1860581487417221,1.990452766418457
-57.4620361328125,34.543113708496094,48.62255859375,44.524017333984375,-6.934094905853272,0.7348957061767578,0.7628384232521057,5.348178863525391
-53.96317672729492,14.33591079711914,65.6860122680664,45.1456413269043,-11.005319595336914,1.1628097295761108,1.2558925151824951,8.473376274108887
-47.25530624389648,-6.836009502410889,78.15227508544922,41.71115493774414,-14.472367286682127,1.6000261306762695,1.6931291818618774,11.031200408935549
-36.9347038269043,-29.740272521972656,83.01866912841797,28.330638885498047,-17.047090530395508,1.832588076591492,2.028033971786499,13.030954360961914
-24.25392723083496,-48.55745315551758,84.83062744140625,20.871118545532227,-18.543590545654297,2.0465450286865234,2.2233948707580566,14.109891891479492
-10.424117088317873,-65.82901000976562,79.24980163574219,5.33044958114624,-18.831737518310547,2.09305739402771,2.251303672790528,14.305216789245604
4.275233745574951,-77.59233856201172,68.93717956542969,-7.319654941558838,-17.90223503112793,2.0744524002075195,2.139668703079224,13.477411270141602
18.15680313110352,-84.45947265625,54.06878280639648,-21.026525497436523,-15.755081176757812,1.832588076591492,1.85127866268158,11.84970474243164
31.613954544067383,-84.70842742919922,35.50399398803711,-29.97794914245605,-12.622654914855955,1.581421136856079,1.4977681636810305,9.329084396362305
42.60741424560547,-80.5694808959961,14.05042839050293,-41.08952713012695,-8.597906112670898,1.106994867324829,0.9861081838607788,6.3062005043029785
51.07506561279297,-69.70862579345703,-7.827652454376221,-45.4875373840332,-4.052634716033936,0.6046610474586487,0.4279337525367737,2.7903542518615723
55.8471794128418,-55.113380432128906,-29.529714584350582,-49.45040893554688,0.7250126004219055,0.055814865976572,-0.1860581487417221,-0.8092027306556702
56.91339874267578,-35.590816497802734,-49.20238494873047,-47.78755569458008,5.298169136047363,-0.4930312931537628,-0.7442325949668884,-4.269242286682129
53.56981658935547,-14.356657028198242,-65.70671844482422,-45.378753662109375,9.54599952697754,-1.032575011253357,-1.2838011980056765,-7.375836372375488
47.006866455078125,7.873340129852295,-77.45855712890625,-38.618560791015625,13.07811164855957,-1.488396406173706,-1.7489466667175293,-10.008070945739746
36.61380386352539,29.014141082763672,-84.01265716552734,-31.2212028503418,15.72719669342041,-1.832588076591492,-2.074548482894897,-11.914813041687012
24.08830070495605,49.27320861816406,-84.57177734375,-18.881912231445312,17.298057556152344,-2.0744524002075195,-2.279212474822998,-13.012351989746094
10.030754089355469,65.62154388427734,-79.94351959228516,-6.837894439697266,17.61408805847168,-2.120964765548706,-2.316423892974853,-13.254182815551758
-4.7203545570373535,77.4263687133789,-69.39276123046875,6.138564109802246,16.693880081176758,-2.065150022506714,-2.195486307144165,-12.510088920593262
-18.57086944580078,83.99266815185547,-54.3897590637207,19.5035400390625,14.602497100830078,-1.832588076591492,-1.897793173789978,-10.910284996032717
-32.00731658935547,84.93663787841797,-35.22443389892578,30.988094329833984,11.48866081237793,-1.5349087715148926,-1.5535855293273926,-8.426870346069336
-43.34238052368164,80.12342834472656,-14.102198600769045,39.47329711914063,7.519681930541992,-1.106994867324829,-1.0512285232543943,-5.366781234741211
-51.77898025512695,70.18579864501953,8.096857070922852,45.984840393066406,2.9930007457733154,-0.6232659816741943,-0.502357006072998,-1.8788385391235352
