Ua,Ub,Uc,3U0,Ia,Ib,Ic,3I0
-3.4575562477111816,-70.65644836425781,74.37873840332031,0.031628455966711,0.0353129357099533,1.0598934888839722,-1.024166226387024,0.0352900773286819
-1.0785037279129028,-71.95319366455078,73.27191162109375,0.031628455966711,0.0,1.095223307609558,-0.9888501763343812,0.0352900773286819
1.332269310951233,-73.21829986572266,72.10183715820312,0.031628455966711,-0.0706258714199066,1.0598934888839722,-0.9888501763343812,0.0352900773286819
3.8382046222686768,-74.48341369628906,70.86851501464844,0.031628455966711,-0.0706258714199066,1.095223307609558,-0.9888501763343812,0.0352900773286819
6.3124189376831055,-75.68526458740234,69.60356903076172,0.031628455966711,-0.1412517428398132,1.095223307609558,-0.9535340666770936,0.0352900773286819
8.754913330078125,-76.88712310791016,68.27537536621094,0.031628455966711,-0.1412517428398132,1.095223307609558,-0.9535340666770936,0.0352900773286819
11.324289321899414,-77.99409484863281,66.88394165039062,0.0,-0.2118776142597198,1.130553126335144,-0.9182180166244508,0.0352900773286819
13.89366626739502,-79.06944274902344,65.36600494384766,0.031628455966711,-0.2471905499696731,1.1658828258514404,-0.8829019069671631,0.0
16.463043212890625,-80.0499038696289,63.78482437133789,0.0,-0.2825034856796264,1.1658828258514404,-0.8475858569145203,0.0352900773286819
19.06414031982422,-80.96710968017578,62.0771484375,0.0,-0.3178164362907409,1.1658828258514404,-0.8475858569145203,0.0
21.633516311645508,-81.69454193115234,60.24298095703125,0.0,-0.3531293570995331,1.2012126445770264,-0.8122697472572327,0.0352900773286819
24.13945198059082,-82.35872650146484,58.34556198120117,0.0,-0.4237552285194397,1.2012126445770264,-0.7769536972045898,0.0352900773286819
26.70882797241211,-82.95965576171875,56.3848991394043,0.0,-0.4590681791305542,1.1658828258514404,-0.7769536972045898,0.0
29.27820587158203,-83.4656982421875,54.26611709594727,0.0,-0.4590681791305542,1.2012126445770264,-0.7416375875473022,0.0
31.815860748291016,-83.71871948242188,52.02083969116211,0.0,-0.4943810999393463,1.2365424633026123,-0.6710054278373718,0.0352900773286819
34.290077209472656,-83.87686157226562,49.74394226074219,0.0,-0.5296940207481384,1.2012126445770264,-0.635689377784729,0.0352900773286819
36.7960090637207,-84.03500366210938,47.34054565429688,-0.031628455966711,-0.5296940207481384,1.2012126445770264,-0.635689377784729,0.0
39.20678329467773,-83.97174835205078,44.873905181884766,0.0,-0.6356328725814819,1.2012126445770264,-0.6003733277320862,0.0
41.58583450317383,-83.8452377319336,42.344017028808594,0.0,-0.6356328725814819,1.2012126445770264,-0.5650572180747986,0.0352900773286819
43.96488952636719,-83.71871948242188,39.81412887573242,-0.031628455966711,-0.6709457635879517,1.1658828258514404,-0.5297411680221558,0.0
46.31222152709961,-83.5289535522461,37.22098922729492,-0.031628455966711,-0.7062587141990662,1.2012126445770264,-0.4944250881671905,0.0
48.56438827514648,-83.21267700195312,34.65947723388672,-0.031628455966711,-0.7415716648101807,1.1658828258514404,-0.4944250881671905,0.0
50.81655883789063,-82.89640045166016,32.09796524047852,0.0,-0.7415716648101807,1.2012126445770264,-0.4237929284572601,0.0
52.97356796264648,-82.58012390136719,29.631324768066406,-0.031628455966711,-0.7768846154212952,1.2012126445770264,-0.4237929284572601,0.0
55.098854064941406,-82.13733673095703,27.03818893432617,0.0,-0.8475104570388794,1.1658828258514404,-0.3531607687473297,-0.0352900773286819
57.097259521484375,-81.69454193115234,24.57154655456543,-0.063256911933422,-0.8475104570388794,1.1658828258514404,-0.3178446888923645,0.0352900773286819
59.03221893310547,-81.15687561035156,22.13652801513672,-0.031628455966711,-0.8475104570388794,1.130553126335144,-0.3178446888923645,-0.0352900773286819
60.80857849121094,-80.55594635009766,19.73313331604004,-0.031628455966711,-0.8828234076499939,1.130553126335144,-0.2472125440835952,0.0
62.45805740356445,-79.82850646972656,17.32973861694336,-0.031628455966711,-0.9181363582611084,1.130553126335144,-0.21189646422863,-0.0352900773286819
64.0440902709961,-79.03781127929688,14.989591598510742,0.0,-0.953449249267578,1.130553126335144,-0.21189646422863,0.0
65.59840393066406,-78.1838607788086,12.58619785308838,-0.031628455966711,-0.953449249267578,1.0598934888839722,-0.1412643045186996,0.0
67.05755615234375,-77.26665496826172,10.21442699432373,-0.031628455966711,-0.9887621998786926,1.0598934888839722,-0.105948232114315,0.0
68.42154693603516,-76.25457000732422,7.747785091400146,-0.031628455966711,-0.9887621998786926,1.0598934888839722,-0.0706321522593498,0.0
69.75381469726562,-75.14759826660156,5.407637596130371,-0.063256911933422,-1.0240751504898071,1.0245637893676758,-0.0353160761296749,0.0
70.99092102050781,-74.00899505615234,2.9726195335388184,-0.031628455966711,-1.0240751504898071,1.0245637893676758,0.0,0.0
72.1963119506836,-72.7755126953125,0.5376014113426208,-0.063256911933422,-1.0593880414962769,0.9892339706420898,0.0353160761296749,0.0352900773286819
73.36997985839844,-71.47877502441406,-1.960663914680481,-0.063256911933422,-1.094701051712036,0.953904151916504,0.0706321522593498,0.0
74.54364013671875,-70.18203735351562,-4.427305698394775,-0.031628455966711,-1.094701051712036,0.953904151916504,0.105948232114315,0.0352900773286819
75.68558502197266,-68.79041290283203,-6.925570964813232,-0.063256911933422,-1.094701051712036,0.953904151916504,0.1765803843736648,0.0
76.76409149169922,-67.33553314208984,-9.487083435058594,-0.031628455966711,-1.130013942718506,0.8832446336746216,0.21189646422863,-0.0352900773286819
77.84259796142578,-65.78577423095703,-12.048596382141112,0.0,-1.130013942718506,0.8832446336746216,0.2472125440835952,0.0
78.82593536376953,-64.20438385009766,-14.610108375549316,-0.031628455966711,-1.1653268337249756,0.8832446336746216,0.2825286090373993,-0.0352900773286819
79.6823959350586,-62.49648666381836,-17.2348690032959,-0.031628455966711,-1.130013942718506,0.8479148149490356,0.2825286090373993,0.0
80.47541046142578,-60.63044738769531,-19.859628677368164,0.0,-1.2006398439407349,0.8125850558280945,0.3531607687473297,0.0
81.20498657226562,-58.79603576660156,-22.389516830444336,0.0,-1.130013942718506,0.7772552371025085,0.3531607687473297,-0.0352900773286819
64.4881820678711,-57.53092575073242,-23.62283706665039,-3.479130268096924,4.308177947998047,0.4239574074745178,0.4591090083122253,5.046481132507324
13.735062599182127,-28.211977005004883,0.9170847535133362,-3.352616548538208,1.0593880414962769,0.6006063222885132,0.4237929284572601,2.0821144580841064
38.85785675048828,-40.19890213012695,-17.456233978271484,-4.744268417358398,2.9662866592407227,1.0245637893676758,0.9888501763343812,4.940610885620117
57.00209426879883,-41.17936325073242,-24.097192764282227,-3.921928644180298,1.4125174283981323,0.565276563167572,0.635689377784729,2.6467556953430176
14.845287322998049,-21.98130416870117,-6.546087741851807,-4.26984167098999,2.330653667449951,0.9185743927955629,0.7063215374946594,3.917198657989502
-5.233915328979492,-4.997188568115234,6.57771110534668,-3.352616548538208,1.2359527349472046,0.7065956592559814,0.9182180166244508,2.78791618347168
29.531970977783203,-21.538515090942383,-16.064794540405273,-2.751675844192505,1.1653268337249756,1.0245637893676758,1.0594823360443115,3.246687173843384
13.449576377868652,-3.700449705123901,-9.29734230041504,-1.0437390804290771,1.7656468152999878,0.6359361410140991,1.0594823360443115,3.493717670440674
17.319501876831055,-1.960922122001648,-15.210957527160645,-0.1581422835588455,1.2006398439407349,0.7772552371025085,1.2360626459121704,3.246687173843384
41.49067306518555,-14.959938049316406,-27.00656509399414,0.7907114624977112,2.895660638809204,0.4592871963977813,1.1301144361495972,4.481839656829834
29.246484756469727,-9.899494171142578,-23.654460906982425,0.2846561074256897,1.8715856075286863,1.0598934888839722,1.271378755569458,4.199519157409668
-0.126882791519165,7.9069437980651855,-14.83147430419922,-0.063256911933422,3.495980739593506,0.7065956592559814,0.9182180166244508,5.152351379394531
44.21865463256836,-8.065082550048828,-42.43888854980469,-0.5060552954673767,3.460667610168457,0.3886276185512543,0.9182180166244508,4.764160633087158
67.05755615234375,-25.839893341064453,-56.25840377807617,-1.7079367637634275,4.025674819946289,0.7419254779815674,1.1654305458068848,5.964023113250732
14.972169876098633,2.3720831871032715,-35.73468017578125,-2.8781895637512207,4.0963006019592285,0.7772552371025085,1.3420108556747437,6.246343612670898
20.364688873291016,-1.6130166053771973,-39.118408203125,-3.890300273895264,4.237552165985107,0.953904151916504,1.3773269653320312,6.56395435333252
54.49616241455078,-10.532049179077148,-55.62593460083008,-3.5423872470855717,4.520055770874023,0.565276563167572,1.4479591846466064,6.56395435333252
26.455062866210938,3.9850997924804688,-41.58504867553711,-3.2577311992645264,4.661307334899902,0.8125850558280945,1.3773269653320312,6.8462748527526855
28.675512313842773,14.801798820495604,-46.70807647705078,-2.308877468109131,5.296940326690674,0.4592871963977813,1.518591284751892,7.305046081542969
61.03062438964844,-11.765532493591309,-58.44043350219727,-2.372134208679199,5.085062980651856,0.4592871963977813,1.3420108556747437,6.987435340881348
26.264738082885746,13.188782691955566,-44.241432189941406,-2.024221181869507,5.932573318481445,0.3886276185512543,1.4832751750946045,7.834397315979004
