Ua,Ub,Uc,3U0,Ia,Ib,Ic,3I0
-10.39831829071045,-66.14947509765625,76.51752471923828,-0.0951715111732482,-0.3181700706481933,-0.635709285736084,0.954504668712616,0.0353733971714973
-5.374054431915283,-69.25716400146484,74.64659881591797,0.0,-0.2828178405761719,-0.6710264682769775,0.954504668712616,0.0353733971714973
-0.4451879262924194,-71.98432922363281,72.39514923095703,0.0,-0.1767611503601074,-0.7063436508178711,0.9191526174545288,0.0353733971714973
4.451879501342773,-74.2358169555664,69.76317596435547,-0.0951715111732482,-0.1767611503601074,-0.7063436508178711,0.9191526174545288,0.0
10.016728401184082,-76.77271270751953,66.59212493896484,-0.1903430223464965,-0.0707044601440429,-0.7769780158996582,0.8484485745429993,0.0
15.67697525024414,-78.99249267578125,63.103965759277344,-0.2537907063961029,-0.0353522300720214,-0.8476123809814453,0.8484485745429993,0.0
20.7966365814209,-80.5146255493164,59.5840950012207,-0.2537907063961029,0.0353522300720214,-0.8476123809814453,0.8484485745429993,0.0
25.56650733947754,-81.59280395507812,55.810543060302734,-0.2220668643712997,0.0707044601440429,-0.8476123809814453,0.7777445316314697,0.0
30.46357536315918,-82.44900512695312,51.65646362304688,-0.5710290670394897,0.1414089202880859,-0.8829295635223389,0.7777445316314697,0.0
35.26524353027344,-82.86125183105469,47.121856689453125,-0.6979244351387024,0.1767611503601074,-0.9182467460632324,0.7423924803733826,0.0
39.71712493896485,-82.76612091064453,42.68238067626953,-0.6344767212867737,0.2474656254053115,-0.9182467460632324,0.671688437461853,0.0
43.8192138671875,-82.25874328613281,38.21119689941406,-0.3489622175693512,0.3181700706481933,-0.9182467460632324,0.6009843945503235,0.0
48.016700744628906,-81.81478881835938,33.549747467041016,-0.3806860446929931,0.3535223007202148,-0.953563928604126,0.5656324028968811,0.0
52.6275749206543,-81.43424987792969,28.63461303710937,-0.2537907063961029,0.4242267608642578,-0.9888811111450196,0.530280351638794,-0.0353733971714973
57.11125183105469,-80.8951644897461,23.65605926513672,-0.2220668643712997,0.4595790207386017,-0.953563928604126,0.4242242872714996,0.0
61.08614349365234,-79.7535629272461,18.77263641357422,0.1268953531980514,0.4949312508106231,-0.953563928604126,0.4242242872714996,0.0
63.91626739501953,-77.7557601928711,14.016057014465332,0.2855145335197449,0.5656356811523438,-0.953563928604126,0.3535202443599701,-0.0353733971714973
66.61919403076172,-75.6628189086914,9.100923538208008,0.1903430223464965,0.6363401412963867,-0.953563928604126,0.3181682229042053,0.0
69.67191314697266,-73.85528564453125,4.122369766235352,-0.0317238382995128,0.6716923713684082,-0.953563928604126,0.2474641650915146,0.0
72.7882308959961,-71.82576751708984,-1.078158259391785,-0.1586191803216934,0.7070446014404297,-0.9182467460632324,0.176760122179985,0.0
75.07776641845703,-68.9083480834961,-6.151844024658203,-0.0317238382995128,0.7423968315124512,-0.8829295635223389,0.1060560718178749,0.0
76.8585205078125,-65.42012023925781,-11.41579246520996,0.0,0.7777490615844727,-0.8476123809814453,0.0707040503621101,0.0
78.83006286621094,-61.900177001953125,-17.02855682373047,-0.1586191803216934,0.8131012916564941,-0.8476123809814453,0.0,-0.0353733971714973
80.6108169555664,-58.28510665893555,-22.48276901245117,-0.2537907063961029,0.8131012916564941,-0.8122951984405518,-0.0707040503621101,-0.0353733971714973
81.59658813476562,-54.38463592529297,-27.23934936523437,0.0,0.8484535217285156,-0.8122951984405518,-0.1060560718178749,-0.0353733971714973
81.97817993164062,-50.04020690917969,-31.773956298828125,0.3172383606433868,0.8838058114051819,-0.7769780158996582,-0.176760122179985,0.0
82.32797241210938,-45.50551223754883,-36.53053665161133,0.3806860446929931,0.9191580414772034,-0.7416608333587646,-0.2474641650915146,-0.0353733971714973
82.35977172851562,-41.16108322143555,-41.03343200683594,0.2220668643712997,0.9191580414772034,-0.6710264682769775,-0.2828162014484405,-0.0353733971714973
81.88278198242188,-36.816654205322266,-44.96553802490234,0.1586191803216934,0.9545102715492249,-0.635709285736084,-0.2828162014484405,0.0
81.43759155273438,-31.964845657348636,-49.34159469604492,0.1903430223464965,0.9191580414772034,-0.5650749206542969,-0.3888722658157348,0.0
80.8652114868164,-26.891061782836918,-53.93962097167969,0.0951715111732482,0.9545102715492249,-0.5650749206542969,-0.4595763087272644,0.0
79.9112319946289,-22.070964813232425,-57.935150146484375,-0.1903430223464965,0.9191580414772034,-0.4944405555725097,-0.530280351638794,-0.0353733971714973
78.32128143310547,-17.34600257873535,-61.13791275024414,-0.4758575558662414,0.9545102715492249,-0.4238061904907226,-0.5656324028968811,-0.0353733971714973
76.50872802734375,-12.272217750549316,-64.53093719482422,-0.5393052101135254,0.9191580414772034,-0.3884890079498291,-0.6009843945503235,0.0
74.91876983642578,-7.356988430023193,-67.8288345336914,-0.5075814127922058,0.9191580414772034,-0.317854642868042,-0.671688437461853,-0.0353733971714973
72.97901916503906,-2.5368926525115967,-70.77791595458984,-0.5710290670394897,0.9191580414772034,-0.2472202777862548,-0.7070404887199402,0.0
70.30789184570312,2.410048007965088,-73.12449645996094,-0.666200578212738,0.8838058114051819,-0.1765859127044677,-0.7423924803733826,-0.0353733971714973
67.22338104248047,7.927789211273193,-75.53449249267578,-0.666200578212738,0.8838058114051819,-0.1412687301635742,-0.7777445316314697,-0.0353733971714973
64.20246124267578,13.350397109985352,-77.94449615478516,-0.6979244351387024,0.8484535217285156,-0.0706343650817871,-0.8130965828895569,0.0
60.57735824584961,18.868139266967773,-79.91055297851562,-0.7930959463119507,0.8484535217285156,0.0,-0.8838006258010864,-0.0353733971714973
56.4434700012207,24.22732353210449,-81.11554718017578,-0.7613720893859863,0.7423968315124512,0.0353171825408935,-0.8484485745429993,-0.0353733971714973
52.3095817565918,28.983997344970703,-81.81317901611328,-0.8565436005592346,0.7070446014404297,0.1059515476226806,-0.9191526174545288,-0.0353733971714973
48.36648941040039,33.5504035949707,-82.44739532470703,-0.888267457485199,0.7070446014404297,0.1765859127044677,-0.9191526174545288,0.0
44.200801849365234,38.08509826660156,-82.76449584960938,-0.8248197436332703,0.6716923713684082,0.2119030952453613,-0.9191526174545288,0.0
39.65352630615234,42.58808517456055,-82.57423400878906,-0.5710290670394897,0.6363401412963867,0.317854642868042,-0.954504668712616,0.0
34.8836555480957,46.93251419067383,-82.06686401367188,-0.4441337287425995,0.5656356811523438,0.3531718254089355,-0.9191526174545288,-0.0353733971714973
30.018386840820312,51.30865097045898,-81.5912094116211,-0.4758575558662414,0.4949312508106231,0.3884890079498291,-0.9898566603660583,-0.0353733971714973
25.089519500732425,55.589656829833984,-80.92528533935547,-0.3806860446929931,0.4595790207386017,0.4591233730316162,-0.9898566603660583,-0.0353733971714973
20.128854751586918,59.52184295654297,-79.81541442871094,-0.2537907063961029,0.4242267608642578,0.5297577381134033,-0.954504668712616,-0.0353733971714973
15.358983993530272,62.756378173828125,-78.19818115234375,-0.0634476765990257,0.3535223007202148,0.5297577381134033,-0.954504668712616,-0.0353733971714973
10.589113235473633,65.99092102050781,-76.61265563964844,0.0317238382995128,0.3181700706481933,0.5650749206542969,-0.954504668712616,-0.0353733971714973
5.437652587890625,69.1937484741211,-74.64659881591797,-0.0317238382995128,0.2121133804321289,0.6710264682769775,-0.9191526174545288,-0.0707467943429946
0.4133887887001037,71.98432922363281,-72.42686462402344,0.0,0.1767611503601074,0.7063436508178711,-0.9191526174545288,0.0
-4.483678340911865,74.3309555053711,-69.82659912109375,0.0634476765990257,0.1414089202880859,0.7063436508178711,-0.9191526174545288,0.0
-9.635138511657717,76.55073547363281,-66.78238677978516,0.2537907063961029,0.0707044601440429,0.7769780158996582,-0.8838006258010864,0.0
-15.23178768157959,78.64366912841797,-63.1990966796875,0.3806860446929931,-0.0353522300720214,0.7769780158996582,-0.8484485745429993,0.0
-20.51044464111328,80.45120239257812,-59.64751815795898,0.4441337287425995,-0.0707044601440429,0.8476123809814453,-0.8130965828895569,-0.0353733971714973
-25.59830665588379,81.71965026855469,-55.87396240234375,0.3489622175693512,-0.1060566902160644,0.8476123809814453,-0.7777445316314697,0.0
-30.43177604675293,82.5124282836914,-51.71988296508789,0.5710290670394897,-0.1414089202880859,0.8829295635223389,-0.7423924803733826,-0.0353733971714973
-35.13804626464844,82.76612091064453,-47.21698760986328,0.6344767212867737,-0.2121133804321289,0.8829295635223389,-0.7423924803733826,-0.0353733971714973
-39.39913177490234,82.63927459716797,-42.87264251708984,0.5710290670394897,-0.2828178405761719,0.8829295635223389,-0.671688437461853,0.0
-43.755615234375,82.29045104980469,-38.30632781982422,0.3172383606433868,-0.3181700706481933,0.9182467460632324,-0.671688437461853,0.0
-47.984901428222656,81.81478881835938,-33.64487838745117,0.2537907063961029,-0.3888745307922363,0.9182467460632324,-0.530280351638794,-0.0353733971714973
-52.59577560424805,81.40254211425781,-28.63461303710937,0.2220668643712997,-0.4595790207386017,0.953563928604126,-0.4949283301830292,0.0
-57.11125183105469,80.86344909667969,-23.65605926513672,0.0634476765990257,-0.4949312508106231,0.953563928604126,-0.4595763087272644,0.0
-60.89535140991211,79.6584243774414,-18.77263641357422,-0.1268953531980514,-0.5302834510803223,0.9182467460632324,-0.4242242872714996,0.0
-63.63007736206055,77.59719848632812,-14.111187934875488,-0.2855145335197449,-0.6009879112243652,0.9182467460632324,-0.3535202443599701,0.0
-66.33300018310547,75.56768798828125,-9.259476661682127,-0.1268953531980514,-0.6363401412963867,0.9182467460632324,-0.3181682229042053,0.0
-69.67191314697266,73.82357025146484,-4.027237892150879,0.1586191803216934,-0.7070446014404297,0.953563928604126,-0.2474641650915146,0.0
-72.75643157958984,71.7623519897461,1.205000400543213,0.2537907063961029,-0.7423968315124512,0.9182467460632324,-0.2121121436357498,0.0
-74.95056915283203,68.94005584716797,6.0567121505737305,0.0634476765990257,-0.7777490615844727,0.8829295635223389,-0.1414081007242202,0.0
-76.57232666015625,65.3884048461914,11.193819046020508,-0.0634476765990257,-0.8131012916564941,0.8829295635223389,-0.0707040503621101,0.0
-78.57566833496094,61.86846923828125,16.806583404541016,0.0951715111732482,-0.8484535217285156,0.8122951984405518,0.0,0.0
-80.5472183227539,58.34852981567383,22.29250717163086,0.2220668643712997,-0.8838058114051819,0.8122951984405518,0.035352025181055,0.0
-81.69198608398438,54.57490158081055,27.049087524414062,-0.1268953531980514,-0.8838058114051819,0.7416608333587646,0.1060560718178749,0.0
-82.20077514648438,50.262184143066406,31.71053504943848,-0.4124098718166351,-0.9191580414772034,0.7416608333587646,0.176760122179985,0.0
-82.42337036132812,45.72748947143555,36.40369415283203,-0.4758575558662414,-0.9545102715492249,0.7063436508178711,0.2121121436357498,0.0
-82.45516967773438,41.47819519042969,40.81145858764648,-0.3172383606433868,-0.9545102715492249,0.635709285736084,0.2828162014484405,0.0
-81.91458129882812,37.03863143920898,44.74356460571289,-0.1903430223464965,-0.9545102715492249,0.5650749206542969,0.3535202443599701,0.0
-81.50119018554688,31.964845657348636,49.40501403808594,-0.1586191803216934,-0.9898625016212464,0.5297577381134033,0.4242242872714996,0.0
-80.9288101196289,26.827638626098636,54.03475189208984,-0.0317238382995128,-0.9545102715492249,0.4591233730316162,0.4595763087272644,0.0353733971714973
