Ua,Ub,Uc,3U0,Ia,Ib,Ic,3I0
-82.00614929199219,21.13026237487793,60.11299133300781,-1.0382118225097656,-0.8788967132568359,0.1761549264192581,0.4444001615047455,-0.1111246794462204
-73.9054946899414,-11.206695556640623,52.174903869628906,-57.17912673950195,-1.1009337902069092,1.7151926755905151,4.8235931396484375,-5.704400062561035
-49.58269500732422,-11.289478302001951,62.79338836669922,5.175563335418701,-2.1093521118164062,-0.4821082055568695,9.17501163482666,-6.926771640777588
-46.334102630615234,-27.43208694458008,72.87579345703125,-0.3099139630794525,-2.5256714820861816,-4.570756435394287,14.822596549987791,-8.07505989074707
-16.39914894104004,-49.328086853027344,61.35009765625,-7.220995426177978,-2.516420125961304,-8.974629402160645,20.36833953857422,-9.19556713104248
-2.196965217590332,-56.83026123046875,62.18514251708984,5.981339454650879,-2.2111191749572754,-14.685757637023926,25.51597595214844,-8.899234771728516
22.11542320251465,-68.13008880615234,44.61825180053711,-2.138406276702881,-1.7207872867584229,-20.38761329650879,29.450767517089844,-7.676863193511963
38.53539657592773,-70.58252716064453,34.54615783691406,5.02060604095459,-0.962160587310791,-25.92258644104004,32.31159591674805,-5.732181549072266
57.90200805664063,-69.52704620361328,13.67000961303711,4.013385772705078,-0.027754632756114,-30.79002571105957,33.50592041015625,-3.000366449356079
67.32501220703125,-65.61557006835938,0.1443289220333099,3.997889995574951,0.962160587310791,-34.40583801269531,33.08929443359375,0.0833435133099556
80.04866790771484,-55.505741119384766,-22.185415267944336,5.438990116119385,2.007585048675537,-36.630950927734375,31.00616836547852,3.3893027305603027
78.2265396118164,-42.03287124633789,-32.968849182128906,5.981339454650879,3.025254964828491,-36.97399139404297,27.145442962646484,6.565616607666016
77.62263488769531,-25.59017562866211,-49.66976547241211,4.385282516479492,3.922654867172241,-35.58329391479492,21.988548278808597,9.427077293395996
68.58488464355469,-8.91982650756836,-57.7109489440918,3.672480344772339,4.598017692565918,-32.37541961669922,15.665104866027832,11.86255931854248
55.68421936035156,9.468260765075684,-63.94801712036133,2.324354648590088,5.014337062835693,-27.60996627807617,8.693577766418457,13.566471099853516
40.295047760009766,25.65226173400879,-65.54594421386719,0.8212720155715942,5.208619594573975,-21.537256240844727,1.5461422204971311,14.501770973205566
20.522361755371094,41.76382827758789,-62.75215148925781,-0.7282978296279907,5.079097747802734,-14.63012981414795,-5.18466854095459,14.427687644958496
0.2186553031206131,54.48130416870117,-55.65941619873047,-1.5805611610412598,4.644275188446045,-7.157452583312988,-11.295170783996582,13.510909080505373
-19.064661026000977,62.30426406860352,-44.75227355957031,-2.6032772064208984,3.913403272628784,0.3523098528385162,-16.461322784423828,11.871820449829102
-39.8681526184082,67.70582580566406,-30.0822696685791,-3.780950307846069,2.96049427986145,7.3985066413879395,-20.201690673828125,9.538201332092283
-54.62217712402344,66.18470001220703,-13.87619400024414,-4.168342590332031,1.878063440322876,13.387773513793944,-22.349624633789062,6.74156379699707
-69.31373596191406,62.42843627929688,3.680387258529663,-5.624938488006592,0.6938658356666565,18.10687065124512,-22.72921562194824,3.602291822433472
-76.8208999633789,53.14643478393555,20.721508026123047,-5.113580226898193,-0.5643442273139954,21.36110115051269,-21.35898208618164,0.2222493588924408
-78.76797485351562,39.67356491088867,35.71109771728516,-5.826382637023926,-1.7115356922149658,22.779613494873047,-18.39631462097168,-3.092970371246338
-76.6230697631836,23.91382598876953,49.79347610473633,-5.12907600402832,-2.710702419281006,22.455116271972656,-13.915279388427734,-6.232242584228516
-68.5432357788086,6.684695720672607,59.15423583984375,-4.571230888366699,-3.4785807132720947,20.165102005004883,-8.276952743530273,-8.797370910644531
-56.24647521972656,-11.061826705932615,64.94801330566406,-3.1146352291107178,-4.033673286437988,16.27115249633789,-1.9720256328582764,-10.64944839477539
-40.10763168334961,-27.91843605041504,67.14387512207031,-1.1156902313232422,-4.255710601806641,11.03286075592041,4.545843124389648,-11.72365379333496
-21.022146224975582,-42.61235046386719,62.95833587646485,-0.6663150191307068,-4.153943538665772,4.830353260040283,10.804478645324709,-11.890340805053713
-0.7704996466636658,-55.71269607543945,57.10270309448242,1.658039689064026,-3.756126880645752,-2.00260329246521,16.553905487060547,-11.19581127166748
18.91888999938965,-63.99095916748047,45.43268203735352,1.3171343803405762,-3.0807642936706543,-8.798474311828613,21.34972381591797,-9.86231517791748
39.06641387939453,-69.09243774414062,31.845144271850582,3.7499589920043945,-2.1741127967834477,-15.17713737487793,24.83085823059082,-7.834290027618408
54.67424011230469,-67.76791381835938,14.70093059539795,3.471036434173584,-1.0361729860305786,-20.73992347717285,26.70104217529297,-5.24138069152832
67.91850280761719,-63.92887115478516,-2.587611198425293,4.540239334106445,0.1942824274301529,-25.16234016418457,26.84917640686035,-2.1947124004364014
77.59140014648438,-55.1435661315918,-20.04110145568848,5.346015930175781,1.387731671333313,-28.01790428161621,25.228965759277344,1.064944863319397
78.62220001220703,-40.81182861328125,-34.94821548461914,5.392502784729004,2.516420125961304,-29.09337615966797,21.997806549072266,4.278300285339356
76.5397720336914,-24.8140869140625,-49.33987045288086,4.400778293609619,3.4785807132720947,-28.27750015258789,17.27605628967285,7.186062812805176
68.49117279052734,-7.885043621063232,-58.57691955566406,3.7654545307159424,4.26496171951294,-25.625905990600582,11.406270027160645,9.60302448272705
56.25688552856445,9.799391746520996,-64.83460998535156,2.4173288345336914,4.801551342010498,-21.3703727722168,4.851368427276611,11.39027976989746
39.75361633300781,26.5214786529541,-65.86553192138672,0.8212720155715942,5.06059455871582,-15.844671249389648,-1.9720256328582764,12.39040184020996
21.20956420898437,41.5879135131836,-63.03049850463867,-0.2324354648590088,4.921821594238281,-9.382567405700684,-8.462119102478027,12.57560920715332
0.6663780808448792,54.70895767211914,-56.32951354980469,-1.611552596092224,4.486999034881592,-2.3178279399871826,-14.387454986572266,11.91812229156494
-18.970951080322266,62.71817398071289,-45.05123901367188,-2.138406276702881,3.774630069732666,4.811810493469238,-19.36844062805176,10.445719718933104
-39.19136047363281,67.488525390625,-31.17504501342773,-4.307804107666016,2.830972671508789,11.514968872070312,-23.00696563720703,8.31583023071289
-54.52846908569336,67.12635040283203,-14.319490432739258,-3.145626783370972,1.6560264825820925,17.309537887573242,-24.997509002685547,5.648838043212891
-68.93889617919922,62.33530807495117,2.938124418258667,-6.4307146072387695,0.3793133199214935,21.908109664916992,-25.24748420715332,2.5651280879974365
-76.74801635742188,54.25365447998047,19.948318481445312,-4.354290962219238,-0.8696451783180237,24.967641830444336,-23.77540779113769,-0.7315707802772522
-78.80962371826172,40.190956115722656,35.082237243652344,-6.136296272277832,-2.072345972061157,26.24708366394043,-20.673864364624023,-3.935665845870972
-76.10246276855469,24.44156646728516,48.97904968261719,-4.50924825668335,-3.1455249786376958,25.66299057006836,-16.072471618652344,-6.880469799041748
-68.6785888671875,7.636695861816406,58.37073516845703,-4.292308330535889,-3.978163957595825,23.298805236816406,-10.36933708190918,-9.380775451660156
-56.44430541992188,-10.430608749389648,64.3810043334961,-3.26959228515625,-4.542508125305176,19.275056838989254,-3.916276216506958,-11.24211311340332
-39.97227096557617,-26.75947952270508,66.45315551757812,-0.1394612789154052,-4.829306125640869,13.92551040649414,2.7404675483703613,-12.260756492614746
-21.521928787231445,-42.28121948242188,63.00988006591797,-0.9917246699333192,-4.736790657043457,7.593204021453857,9.128719329833984,-12.399662017822266
-1.0412157773971558,-55.15391540527344,56.999610900878906,1.9369622468948364,-4.366728782653809,0.6211778521537781,14.989246368408203,-11.705132484436035
18.36704635620117,-63.44252395629883,45.29866027832031,1.022716045379639,-3.635856866836548,-6.369390964508057,19.859130859375,-10.28829288482666
38.57704544067383,-68.564697265625,31.793598175048828,3.7499589920043945,-2.682947874069214,-12.924208641052246,23.39581680297852,-8.19544506072998
54.16404342651367,-67.36434936523438,14.649384498596191,3.223105192184448,-1.5265047550201416,-18.63533592224121,25.358583450317383,-5.57475471496582
67.92891693115234,-63.6701774597168,-2.659775733947754,4.726187705993652,-0.2682947814464569,-23.178279876708984,25.58078384399414,-2.546607255935669
77.03955078125,-54.822784423828125,-19.896772384643555,5.2995285987854,1.017669916152954,-26.117284774780277,24.04389953613281,0.7130500078201294
78.36190032958984,-40.85321807861328,-34.721412658691406,5.268537521362305,2.2296221256256104,-27.368911743164062,20.88680648803711,3.870842933654785
76.16493225097656,-24.762348175048828,-49.113067626953125,4.354290962219238,3.2657952308654785,-26.664291381835938,16.248380661010742,6.78786563873291
68.27251434326172,-7.791913509368896,-58.43259048461914,3.7499589920043945,4.135440349578857,-24.188852310180664,10.461919784545898,9.223348617553713
56.038230895996094,9.851130485534668,-64.76244354248047,2.153902053833008,4.7275390625,-20.072389602661133,3.971826314926148,11.001343727111816
39.732791900634766,26.36626243591309,-65.65934753417969,0.8987504839897156,5.032840251922607,-14.611587524414062,-2.7219510078430176,11.955163955688477
21.25121307373047,41.66035079956055,-63.288230895996094,-0.4648709297180176,4.940324783325195,-8.288552284240723,-9.128719329833984,12.131111145019531
0.8642090559005737,54.63652420043945,-56.44291305541992,-1.549569845199585,4.533256530761719,-1.3072549104690552,-15.01702117919922,11.48288345336914
-18.63776206970215,62.54226303100586,-45.51515579223633,-2.525798797607422,3.811636209487915,5.711127758026123,-19.905424118041992,10.05678367614746
-38.67075347900391,67.6747817993164,-31.649269104003903,-3.997889995574951,2.858727216720581,12.2937593460083,-23.497657775878903,7.954675197601318
-54.19527816772461,67.45748138427734,-14.886496543884276,-3.037156820297241,1.7207872867584229,18.041973114013672,-25.47894096374512,5.333984851837158
-68.9180679321289,62.54226303100586,2.515446901321411,-6.818107128143311,0.4995833933353424,22.57564353942871,-25.747432708740234,2.2224936485290527
-76.60224151611328,54.84347915649414,19.48440361022949,-3.9359073638916016,-0.7493751049041748,25.57027816772461,-24.2568416595459,-1.0279033184051514
-78.94497680664062,40.2426986694336,34.82450485229492,-6.756124496459961,-1.924321174621582,26.84044647216797,-21.136781692504883,-4.222737789154053
-76.21699523925781,24.8140869140625,48.834720611572266,-4.261316776275635,-2.988248825073242,26.228540420532227,-16.51687240600586,-7.167541980743408
-68.80353546142578,7.605652332305908,58.17486190795898,-4.741683483123779,-3.876397132873535,23.845813751220703,-10.776703834533691,-9.612284660339355
-56.517189025878906,-10.28573989868164,64.36038970947266,-3.09913969039917,-4.505502223968506,19.78497886657715,-4.323643207550049,-11.445841789245604
-40.128456115722656,-26.48008728027344,66.19542694091797,-0.3409053683280945,-4.801551342010498,14.42616081237793,2.3516173362731934,-12.4367036819458
-21.44904518127441,-42.21913146972656,62.86555099487305,-0.8832547664642334,-4.783048629760742,8.103126525878906,8.77690315246582,-12.57560920715332
-1.1036887168884275,-54.97800064086914,56.78311920166016,1.8129966259002688,-4.422238349914551,1.1125574111938477,14.655946731567385,-11.844038963317873
18.32539749145508,-63.34939193725586,45.27804183959961,1.022716045379639,-3.765378475189209,-5.896553993225098,19.562864303588867,-10.36237621307373
38.1189079284668,-68.23356628417969,31.81421661376953,3.579506158828736,-2.858727216720581,-12.442100524902344,23.10880851745605,-8.24174690246582
54.216102600097656,-67.46782684326172,14.814332008361816,3.3315751552581787,-1.7485418319702148,-18.143957138061523,25.090091705322266,-5.593275547027588
